store_id,uptime_last_hour(in minutes),uptime_last_day(in hours),uptime_last_week(in hours),downtime_last_hour(in minutes),downtime_last_day(in hours),downtime_last_week(in hours)
8139926242460185114,60.0,9.0,46.25211908999999,0.0,0.0,16.74788091
5415949628544298339,0.0,9.0,76.99972222222222,0.0,0.0,0.0
3408529570017053440,0.0,0.0,0.0,60.0,23.99972222222222,167.9980555555556
9055649751952768824,0.0,0.0,0.0,0.0,5.75,58.49972222222223
4428372089193592098,0.0,0.0,0.0,60.0,23.99972222222222,167.9980555555555
2689959411535120475,0.0,10.0,68.01773453055554,0.0,0.0,1.9822654694444444
8297996490922435741,0.0,0.0,0.0,0.0,10.333333333333334,72.33333333333333
1050565545391667097,0.0,5.75,58.499722222222225,0.0,0.0,0.0
3483930781272060942,0.0,0.0,0.0,0.0,12.0,84.0
1740222068509982431,0.0,0.0,0.0,0.0,11.5,80.5
2859012985063828777,60.0,23.99972222222222,64.87646070166666,0.0,0.0,13.039650409444445
3828361964081888905,0.0,0.0,0.0,0.0,9.5,79.99972222222223
5789640881970906690,0.0,0.0,15.0,0.0,5.0,20.0
5723059602183693938,0.0,5.75,76.74944444444445,0.0,0.0,0.0
4378293333107164443,0.0,0.0,0.0,60.0,23.99972222222222,167.9980555555556
8778651700128892847,0.0,0.0,19.994984264722223,0.0,7.0,44.004737957500005
6666934422919388376,60.0,23.99972222222222,167.9980555555556,0.0,0.0,0.0
6163165919739157695,0.0,0.0,0.0,60.0,23.999722222222218,167.9980555555555
2190599106298424769,0.0,5.0,35.0,0.0,0.0,0.0
2225219938220197351,0.0,11.5,80.5,0.0,0.0,0.0
5925159570709352168,0.0,10.0,70.00000000000001,0.0,0.0,0.0
8175229951397380687,60.0,23.99972222222222,167.9980555555556,0.0,0.0,0.0
4292660491880158081,0.0,10.0,68.06186020444444,0.0,0.0,1.9381397955555557
6733800122189753654,0.0,0.0,0.0,60.0,23.99972222222222,167.9980555555556
7463734423358941330,0.0,0.0,0.0,60.0,5.781089685,144.9983333333333
7622852966095963272,0.0,7.5,66.99972222222222,0.0,0.0,0.0
6160914795278193489,0.0,11.5,80.5,0.0,0.0,0.0
338646328301262317,0.0,0.0,0.0,0.0,11.0,77.00000000000001
8640972490360190883,60.0,23.999722222222225,167.99805555555562,0.0,0.0,0.0
9058019541301770690,0.0,0.0,0.0,0.0,10.0,70.0
4381311595575895588,0.0,10.75,75.25,0.0,0.0,0.0
2248905253110987612,0.0,11.0,55.0,0.0,0.0,21.999999999999993
7968584600264951543,0.0,5.0,35.0,0.0,0.0,0.0
1655838063357762151,0.0,0.0,0.0,0.0,7.5,66.99972222222222
2118894053982561987,0.0,0.0,0.0,60.0,23.99972222222222,167.9980555555555
8471700099357897929,0.0,5.75,58.49972222222222,0.0,0.0,0.0
8372524645314576802,0.0,0.0,0.0,60.0,23.99972222222222,167.99805555555557
5552924050444994427,0.0,0.0,45.0732286425,60.0,23.99972222222222,99.92510469083336
6921452823375303736,0.0,0.0,39.11212728916667,0.0,11.0,37.887872710833335
4529169694434968721,0.0,0.0,44.65287052027779,0.0,9.5,23.847129479722224
2787020355835455025,0.0,5.75,58.49972222222223,0.0,0.0,0.0
8971475435584615792,0.0,5.75,76.74944444444442,0.0,0.0,0.0
1236888576653956449,0.0,11.0,77.0,0.0,0.0,0.0
2739250325777580694,0.0,0.0,45.85558917666666,60.0,23.99972222222222,99.14274415666668
3114628966267234599,0.0,0.0,0.0,60.0,23.999722222222225,167.99805555555562
2958221658060682960,0.0,5.75,58.49972222222221,0.0,0.0,0.0
7972619999376644068,0.0,0.0,0.0,60.0,23.99972222222222,167.99805555555548
7786277334741505527,0.0,0.0,0.0,60.0,23.999722222222218,167.99805555555557
7263129728113095915,0.0,11.0,44.0,0.0,0.0,32.99999999999999
1501752248305324318,0.0,0.0,0.0,0.0,6.999722222222222,46.99805555555557
7959626024093666288,0.0,0.0,0.0,0.0,10.0,70.0
5670977555241596822,0.0,0.0,44.52549386666666,0.0,9.5,22.974506133333332
1801116365065971671,0.0,0.0,45.00871241527778,60.0,23.99972222222222,122.98934314027777
5938218521494275420,0.0,11.5,80.5,0.0,0.0,0.0
7506757311218522218,0.0,0.0,0.0,60.0,23.99972222222222,167.99805555555557
7902319769656483014,0.0,0.0,0.0,0.0,12.0,84.00000000000001
5365891606775901565,0.0,0.0,0.0,60.0,23.999722222222218,167.99805555555562
7731628114272740713,0.0,0.0,0.0,0.0,10.0,70.0
2870952845845047203,0.0,0.0,0.0,60.0,23.99972222222222,167.99805555555557
4684120169809436364,60.0,23.99972222222222,67.90132825916668,0.0,0.0,10.014782851944444
8910898981588710522,0.0,0.0,0.0,60.0,23.999722222222218,167.99805555555562
8523889910428063033,0.0,5.75,58.49972222222223,0.0,0.0,0.0
8750493480383302874,60.0,23.99972222222222,139.92346268805557,0.0,0.0,28.07459286750001
8783340632782870568,0.0,0.0,0.0,60.0,23.99972222222222,167.9980555555555
3547443835360588068,0.0,0.0,44.886850144444445,60.0,23.99972222222222,100.1114831888889
8959583929144879812,0.0,0.0,0.0,60.0,23.99972222222222,167.99805555555557
2974109706633403181,0.0,0.0,0.0,0.0,5.75,58.49972222222222
9200325206334396031,0.0,0.0,20.90303590388889,0.0,7.0,43.09668631833333
7665740608437227886,60.0,23.999722222222218,167.9980555555555,0.0,0.0,0.0
5447095752406471819,0.0,0.0,57.91276044666667,60.0,23.99972222222222,110.08529510888887
246505907494256090,0.0,5.75,58.49972222222223,0.0,0.0,0.0
8803894796084290585,0.0,5.75,58.49972222222221,0.0,0.0,0.0
4474327339142902549,0.0,5.75,58.49972222222222,0.0,0.0,0.0
1541695097704177827,0.0,0.0,0.0,60.0,23.99972222222222,167.9980555555556
5168885062800076167,0.0,0.0,44.59430972555556,0.0,9.5,22.905690274444446
8285346587034743878,0.0,0.0,0.0,0.0,10.0,70.0
5181171500058101260,0.0,0.0,39.11212728916667,0.0,11.0,37.887872710833335
6575266446222613262,0.0,0.0,0.0,60.0,23.99972222222222,167.99805555555557
1678415024862242015,0.0,11.5,80.5,0.0,0.0,0.0
9111087628624425255,0.0,0.0,0.0,60.0,23.999722222222218,167.99805555555557
6204284763418530336,0.0,0.0,0.0,60.0,23.99972222222222,167.99805555555557
3881760078520801429,60.0,23.999722222222218,69.93027215055555,0.0,0.0,7.985838960555555
7292116609046500092,0.0,0.0,0.0,0.0,11.5,80.5
4652595129999264905,0.0,0.0,11.5,0.0,5.75,46.999722222222225
4490168262699716549,0.0,0.0,45.081731175,60.0,23.999722222222218,99.91660215833333
7250561679095390438,0.0,11.0,77.0,0.0,0.0,0.0
27099145190781701,0.0,7.5,66.99972222222223,0.0,0.0,0.0
7700426430210091660,0.0,0.0,11.5,0.0,5.75,46.99972222222222
7689815792422819661,0.0,0.0,0.0,0.0,8.0,57.99999999999999
534942062508143963,0.0,0.0,55.098431744444454,0.0,13.0,35.90156825555555
4186055994645210040,0.0,0.0,0.0,0.0,6.999722222222222,46.99805555555557
761150016862176214,0.0,0.0,0.0,0.0,12.0,84.0
9007766313027524324,0.0,0.0,0.0,0.0,7.5,54.5
7131983716943940560,0.0,0.0,0.0,0.0,10.5,73.50000000000001
2418585462528908688,0.0,0.0,0.0,60.0,23.999722222222225,167.9980555555555
2680489839325406534,0.0,11.0,77.0,0.0,0.0,0.0
2921770204752359016,0.0,5.75,58.49972222222223,0.0,0.0,0.0
4714225106250340108,0.0,0.0,0.0,60.0,23.999722222222218,167.9980555555556
8445695079583663910,0.0,10.75,75.25000000000001,0.0,0.0,0.0
8238018223692779431,0.0,0.0,0.0,60.0,23.999722222222225,167.9980555555555
2217565331202925858,60.0,23.99972222222222,167.9980555555556,0.0,0.0,0.0
8445372164064960268,0.0,11.0,77.0,0.0,0.0,0.0
8316894844897055929,0.0,0.0,20.002863533055557,0.0,7.0,43.996858689166665
3676139268965286790,0.0,7.5,66.99972222222222,0.0,0.0,0.0
4301772298177454840,0.0,0.0,0.0,0.0,12.0,84.0
8281805787549037440,0.0,0.0,0.0,60.0,23.99972222222222,167.99805555555548
8018186541496678058,0.0,0.0,0.0,0.0,7.75,56.25
4382118344072425968,0.0,11.0,76.99999999999999,0.0,0.0,0.0
6833286636551589412,0.0,0.0,0.0,60.0,23.999722222222218,167.99805555555557
2599611321049050132,0.0,0.0,55.14603384277778,0.0,13.0,35.85396615722222
5172683340926528202,0.0,18.983333333333334,115.9,0.0,0.0,0.0
2444571783856717430,0.0,0.0,0.0,0.0,12.0,84.0
464344448013588853,0.0,0.0,45.06008710888889,60.0,23.99972222222222,99.93824622444443
5531489951592523305,0.0,5.0,35.0,0.0,0.0,0.0
7717660522305873406,0.0,0.0,0.0,60.0,23.999722222222218,167.99805555555557
8442155930538555912,0.0,0.0,0.0,0.0,10.0,70.0
1406152021548527918,0.0,11.0,61.979265358333336,0.0,0.0,15.02073464166667
2743917683024367670,0.0,0.0,0.0,0.0,12.0,84.0
1263313221864352798,0.0,0.0,0.0,0.0,10.0,70.0
6033078927093216807,0.0,5.75,58.499722222222225,0.0,0.0,0.0
5324764130529948850,60.0,23.999722222222218,167.99805555555557,0.0,0.0,0.0
5963244290990414105,0.0,0.0,0.0,0.0,12.0,84.0
60457724125785585,0.0,0.0,0.0,60.0,23.99972222222222,167.9980555555556
2485499600567598550,0.0,0.0,0.0,0.0,10.0,70.0
7079274467824786529,0.0,6.983333333333333,46.88333333333334,0.0,0.0,0.0
1759100766811847016,0.0,0.0,0.0,60.0,23.99972222222222,167.9980555555555
5953482702228811540,0.0,11.0,44.0,0.0,0.0,33.00000000000001
7782135406639936057,0.0,11.0,44.0,0.0,0.0,33.0
6561703302272808517,0.0,0.0,0.0,0.0,10.0,70.0
2716610122072123243,60.0,23.999722222222218,167.9980555555556,0.0,0.0,0.0
5347190332832093080,0.0,0.0,0.0,60.0,23.99972222222222,167.9980555555556
8358338731902291786,0.0,8.5,61.49999999999999,0.0,0.0,0.0
7494741768470986869,0.0,11.5,80.5,0.0,0.0,0.0
5871369041881192916,0.0,0.0,0.0,0.0,10.75,80.25
4093637869733340731,0.0,0.0,0.0,0.0,9.0,81.99972222222223
4944536771765996026,0.0,0.0,0.0,0.0,6.983333333333333,48.88333333333333
5638448267600207795,60.0,23.99972222222222,167.9980555555556,0.0,0.0,0.0
6077660293503601866,0.0,0.0,23.0,0.0,11.5,57.5
158406589678859173,0.0,0.0,0.0,0.0,12.0,84.0
7614824149049759851,60.0,23.983333333333334,167.88333333333335,0.0,0.0,0.0
4980781886232290796,60.0,23.983333333333334,167.88333333333335,0.0,0.0,0.0
148795032015503980,0.0,0.0,0.0,0.0,12.983333333333333,90.88333333333334
7048905833395581738,60.0,23.999722222222225,159.97717111194441,0.0,0.0,8.020884443611111
3520543761789396773,0.0,7.0,49.0,0.0,0.0,0.0
7700782639388559644,60.0,23.999722222222225,145.01500000000001,0.0,0.0,0.0
8032203943642240039,60.0,23.983333333333334,167.88333333333338,0.0,0.0,0.0
3511697439746388335,0.0,0.0,59.861015323333326,0.0,12.0,24.138984676666666
541109969542481625,60.0,23.99972222222222,167.9980555555556,0.0,0.0,0.0
2243645196147922938,60.0,23.99972222222222,167.99805555555557,0.0,0.0,0.0
8138753161225770962,0.0,17.983333333333334,118.68730186916669,0.0,0.0,7.1960314641666665
4564476575467126467,0.0,13.983333333333333,97.88333333333334,0.0,0.0,0.0
2745405131043922955,0.0,0.0,55.499722222222225,0.0,10.5,31.5
367590061114712815,0.0,0.0,24.314086981388886,0.0,8.5,58.685635240833335
4392262532304212457,0.0,3.0,43.99888888888889,0.0,0.0,0.0
8204802052972909326,0.0,9.5,95.49944444444445,0.0,0.0,0.0
8260425251717833965,0.0,18.067356356666664,80.99972222222223,0.0,0.0,0.0
2723370672116413902,60.0,23.99972222222222,167.99805555555557,0.0,0.0,0.0
4328591465187020322,0.0,0.0,0.0,0.0,9.0,81.99972222222223
5013320822136552165,0.0,8.5,61.499999999999986,0.0,0.0,0.0
7315424696798227151,0.0,0.0,109.27375077194448,60.0,23.99972222222222,58.72430478361111
84556309993044773,0.0,0.0,51.676711155833324,0.0,12.0,36.322733288611104
5501223155082294021,0.0,0.0,0.0,0.0,7.999722222222222,55.99805555555555
7082578511700830448,0.0,0.0,0.0,0.0,11.0,74.0
3735062644644951598,0.0,0.0,0.0,60.0,23.99972222222222,167.9980555555555
6885055584095593568,60.0,23.98333333333333,167.88333333333335,0.0,0.0,0.0
2739506591976043860,0.0,0.0,48.846109668055554,0.0,11.0,28.153890331944446
7570269368745353854,60.0,23.99972222222222,167.9980555555556,0.0,0.0,0.0
3880151045864708269,0.0,0.0,0.0,0.0,12.0,84.0
3904969617592740705,0.0,0.0,33.366221914444445,0.0,9.25,38.88322253
6293447473718103019,60.0,23.99972222222222,167.9980555555556,0.0,0.0,0.0
9093184199664355954,0.0,0.0,0.0,60.0,23.99972222222222,167.99805555555557
3639357247132139641,0.0,0.0,9.5,0.0,4.75,48.49972222222222
4452511061815625182,0.0,11.0,79.00000000000001,0.0,0.0,0.0
4302876854415357898,0.0,9.5,68.5,0.0,0.0,0.0
9187547007090535526,0.0,11.5,80.5,0.0,0.0,0.0
6102129618872858606,0.0,0.0,0.0,0.0,10.5,74.99999999999999
6828664592648566966,60.0,23.983333333333334,167.88333333333333,0.0,0.0,0.0
4294796976390641784,0.0,0.9997222222222223,41.99861111111111,0.0,0.0,0.0
2799412755942795518,0.0,13.999722222222223,86.8899520988889,0.0,0.0,3.1081034566666665
5228523973235102150,60.0,23.99972222222222,167.99805555555557,0.0,0.0,0.0
7787233413436356353,0.0,12.5,81.5,0.0,0.0,0.0
8767068586059881204,0.0,0.0,0.0,0.0,7.0,49.0
6047205650421415000,0.0,12.0,86.00000000000001,0.0,0.0,0.0
1653546505509885456,0.0,9.75,68.24999999999999,0.0,0.0,0.0
2435196420942917349,0.0,12.0,95.99972222222223,0.0,0.0,0.0
2357757371120531929,0.0,0.0,39.757717972777776,0.0,12.999722222222223,40.24061536055556
404347378606512385,60.0,23.983333333333338,160.85764765305555,0.0,0.0,7.025685680277779
7920342993186169703,0.0,7.0,49.0,0.0,0.0,0.0
1749934803604450894,0.0,11.0,89.99972222222223,0.0,0.0,0.0
4683660238197535839,0.0,14.0,98.0,0.0,0.0,0.0
590843890890025127,0.0,0.0,0.0,0.0,12.0,84.0
8518420877315551053,0.0,0.0,0.0,60.0,23.999722222222225,167.99805555555557
8174582901236810236,0.0,9.75,68.25,0.0,0.0,0.0
1247679670163222814,0.0,0.0,0.0,60.0,23.99972222222222,167.99805555555557
2093459406570130080,0.0,0.0,19.5,0.0,9.75,48.75
6552433352624117779,0.0,0.0,0.0,0.0,12.983333333333333,90.88333333333331
5128069222245972936,0.0,5.999722222222222,37.20936593861111,0.0,0.0,1.288967394722222
5617147641233795296,0.0,9.75,63.49999999999999,0.0,0.0,0.0
2328922577549224385,60.0,23.99972222222222,167.99805555555557,0.0,0.0,0.0
8902299702965892833,60.0,23.983333333333334,167.88333333333333,0.0,0.0,0.0
5772275248460011564,0.0,10.0,70.0,0.0,0.0,0.0
7709672704889672140,0.0,8.5,78.49972222222222,0.0,0.0,0.0
1568938491008399136,0.0,3.0,43.99888888888889,0.0,0.0,0.0
7598275831951085035,0.0,5.5,50.5,0.0,0.0,0.0
5484740482186213372,0.0,13.0,91.98250000000002,0.0,0.0,0.0
4270744069660276008,60.0,23.983333333333334,167.88333333333333,0.0,0.0,0.0
5934756706876462824,0.0,4.5,39.00000000000001,0.0,0.0,0.0
5332269489088543854,0.0,18.06686842472222,83.43412596111109,0.0,0.0,6.065596261111112
2821716218327194996,0.0,0.0,31.718118139722222,0.0,12.999722222222223,59.27993741583334
2141385027021675889,0.0,0.0,0.0,0.0,9.0,63.0
2107845511883729045,0.0,0.0,24.90686662277778,0.0,10.0,55.092855599444434
5645218418215070857,60.0,23.99972222222222,167.99805555555557,0.0,0.0,0.0
3121383547391132887,0.0,0.0,43.970273247777776,60.0,23.999722222222218,124.0277823077778
8470714152989033556,0.0,10.0,71.0,0.0,0.0,0.0
1142217956989272744,0.0,0.0,0.0,0.0,5.0,43.0
6940297665890606054,0.0,0.0,53.75885845166667,0.0,12.0,34.207808215
4378492065940312953,0.0,3.0,43.99888888888889,0.0,0.0,0.0
4668147078195147229,60.0,23.999722222222218,167.9980555555556,0.0,0.0,0.0
1265586619698561267,0.0,0.0,0.0,60.0,23.999722222222225,167.9980555555556
4108771977457241007,0.0,0.0,17.0,0.0,5.5,33.50000000000001
442221075012068131,0.0,14.5,98.49999999999999,0.0,0.0,0.0
1133297841839630705,60.0,23.99972222222222,167.9980555555555,0.0,0.0,0.0
4393726559807507255,0.0,0.0,0.0,0.0,9.75,68.25000000000001
2570503046636429378,60.0,23.99972222222222,167.99805555555557,0.0,0.0,0.0
2741813902405087050,0.0,17.983333333333334,125.88333333333334,0.0,0.0,0.0
114275044024650773,0.0,7.0,49.0,0.0,0.0,0.0
3430291845684286642,0.0,12.983333333333333,90.88333333333337,0.0,0.0,0.0
2789835417512749936,0.0,0.0,0.0,0.0,9.0,65.0
6561574537151816086,0.0,0.0,0.0,0.0,9.0,81.99972222222223
96562112022963516,0.0,10.0,70.0,0.0,0.0,0.0
7535412366097548723,0.0,12.999722222222223,85.98194444444445,0.0,0.0,0.0
3587665864946240964,0.0,0.0,0.0,0.0,9.0,63.0
2601623541509400542,0.0,9.0,62.99999999999999,0.0,0.0,0.0
7516542846385307227,0.0,5.999722222222222,37.23755224888889,0.0,0.0,1.2607810844444445
3510851156832069763,0.0,11.75,89.49972222222223,0.0,0.0,0.0
7735253880009557608,0.0,10.0,70.0,0.0,0.0,0.0
4624725758261783243,60.0,23.999722222222218,167.9980555555555,0.0,0.0,0.0
3261499711683468740,0.0,8.0,52.0,0.0,0.0,0.0
891329511295269720,0.0,8.5,74.99972222222223,0.0,0.0,0.0
8395278100631560761,60.0,23.99972222222222,167.9980555555555,0.0,0.0,0.0
2543361499493856526,0.0,5.5,38.5,0.0,0.0,0.0
1352067438971867278,0.0,15.0,105.00000000000003,0.0,0.0,0.0
8158574425503693718,0.0,11.5,80.5,0.0,0.0,0.0
978662904734234369,0.0,10.5,70.25,0.0,0.0,0.0
8284419975823451193,0.0,3.0,43.99888888888889,0.0,0.0,0.0
4568804477775278696,0.0,0.0,0.0,60.0,23.999722222222218,167.9980555555555
3334018861623947597,0.0,0.0,0.0,0.0,17.99972222222222,125.99805555555557
5869359793550600766,0.0,0.0,0.0,60.0,23.999722222222218,167.9980555555555
3967308403807969669,0.0,9.75,68.24999999999999,0.0,0.0,0.0
7915689110941151310,60.0,23.99972222222222,167.9980555555556,0.0,0.0,0.0
5749922296635145506,0.0,12.999722222222223,90.99805555555557,0.0,0.0,0.0
8494749731668571682,0.0,5.5,50.5,0.0,0.0,0.0
9125769193436105000,0.0,18.066335635555557,95.99972222222223,0.0,0.0,0.0
8804060814231974834,0.0,0.0,0.0,0.0,10.0,74.0
6762475149574716258,0.0,0.0,20.0,0.0,10.0,50.0
8567568702056553166,0.0,8.5,91.99944444444444,0.0,0.0,0.0
2062632175994588271,0.0,7.5,85.49944444444444,0.0,0.0,0.0
2326998101403619796,0.0,0.0,0.0,60.0,23.999722222222218,167.9980555555555
3476297652413330731,0.0,10.0,70.0,0.0,0.0,0.0
8769244068032301610,60.0,23.99972222222222,167.9980555555555,0.0,0.0,0.0
1281369870889059404,0.0,0.0,0.0,0.0,9.0,62.0
7484228659551863931,0.0,12.0,86.00000000000003,0.0,0.0,0.0
5194480840419173071,60.0,23.999722222222218,121.11179800250001,0.0,0.0,46.88625755305555
7913048394031126738,60.0,23.99972222222222,167.99805555555557,0.0,0.0,0.0
7107629672848489940,0.0,10.0,70.0,0.0,0.0,0.0
7101133681770744047,0.0,9.0,77.99972222222223,0.0,0.0,0.0
5285677229247796985,0.0,0.0,0.0,60.0,23.99972222222222,167.99805555555557
2447384155877148423,0.0,11.0,77.0,0.0,0.0,0.0
3004335085266214420,0.0,10.0,75.96666666666667,0.0,0.0,0.0
4616172507620864132,0.0,0.0,0.0,0.0,4.75,71.49972222222223
4479691732026209340,60.0,23.999722222222218,167.99805555555557,0.0,0.0,0.0
6833173360315994191,0.0,0.0,46.41670571555552,0.0,9.5,34.583016506666674
6348248333327710775,60.0,23.999722222222218,117.7983336575,0.0,0.0,50.19972189805556
3733328457465971628,0.0,13.999722222222223,86.92749607055558,0.0,0.0,3.070559485
2696644192611925431,0.0,8.75,91.74944444444444,0.0,0.0,0.0
8721185064311032518,0.0,0.0,44.78859991555555,60.0,23.999722222222218,123.20945563999999
4147900741778358744,60.0,23.99972222222222,167.9980555555556,0.0,0.0,0.0
5048390595707248268,0.0,11.75,89.49972222222223,0.0,0.0,0.0
6236032181607039940,60.0,23.99972222222222,167.99805555555548,0.0,0.0,0.0
4398082883008351949,0.0,9.0,63.0,0.0,0.0,0.0
8656974969835091987,0.0,11.0,77.0,0.0,0.0,0.0
78840133745304014,0.0,0.0,0.0,0.0,10.0,73.5
3344763649801164460,0.0,13.999722222222223,97.99805555555555,0.0,0.0,0.0
1552357708124022142,0.0,6.0,42.0,0.0,0.0,0.0
5528766180183805661,0.0,0.0,0.0,0.0,13.999722222222223,97.99805555555557
6252624026242162708,60.0,23.99972222222222,167.99805555555562,0.0,0.0,0.0
4923162991944642705,0.0,0.0,25.0,0.0,12.0,60.999999999999986
6792005552508373456,60.0,23.99972222222222,167.99805555555562,0.0,0.0,0.0
3207936275085636287,60.0,23.99972222222222,167.99805555555557,0.0,0.0,0.0
1227925152111468964,0.0,0.0,0.0,0.0,10.75,65.75000000000001
3830435584849095889,0.0,10.0,70.0,0.0,0.0,0.0
5721357029476609077,0.0,10.0,79.99972222222223,0.0,0.0,0.0
1495179965606986494,0.0,0.0,0.0,60.0,23.99972222222222,167.9980555555556
5610412530533291063,0.0,0.0,0.0,60.0,23.99972222222222,167.9980555555556
9111813718630350474,60.0,23.999722222222225,167.99805555555557,0.0,0.0,0.0
7001015127375054226,0.0,0.0,0.0,60.0,23.999722222222225,147.96527777777777
2126569572325536294,0.0,13.999722222222223,97.99805555555555,0.0,0.0,0.0
4664838166424751162,60.0,23.983333333333334,167.88333333333333,0.0,0.0,0.0
1062490453651181568,0.0,0.0,43.8235664213889,60.0,23.999722222222218,101.17476691194443
3119561459267159151,60.0,23.99972222222222,167.99805555555557,0.0,0.0,0.0
5829217592981755483,0.0,0.0,49.83092138194446,0.0,13.483333333333333,44.55241195138889
229392696493371616,0.0,12.0,85.96666666666665,0.0,0.0,0.0
3897548149267830666,60.0,23.999722222222225,167.99805555555557,0.0,0.0,0.0
7898009483253486425,0.0,9.0,63.0,0.0,0.0,0.0
7116155571181942746,0.0,8.5,78.49972222222222,0.0,0.0,0.0
3408762813100733141,60.0,23.999722222222218,167.9980555555555,0.0,0.0,0.0
6202874450801049187,0.0,9.0,92.99944444444445,0.0,0.0,0.0
4248854976462323200,60.0,23.99972222222222,167.9980555555556,0.0,0.0,0.0
6540865366107698272,0.0,0.0,0.0,60.0,23.999722222222225,167.9980555555556
3750497338178007450,0.0,0.0,0.0,0.0,13.499722222222223,91.99805555555555
544843242554356188,0.0,0.0,0.0,60.0,23.99972222222222,167.99805555555548
4681743429609749121,0.0,10.5,75.5,0.0,0.0,0.0
1245871250837592404,0.0,0.0,0.0,60.0,23.99972222222222,167.9980555555556
2742003467129972596,0.0,12.0,95.99972222222223,0.0,0.0,0.0
6817327931256412969,0.0,0.0,55.49972222222221,0.0,10.5,31.5
6108971205781098565,60.0,23.99972222222222,167.9980555555555,0.0,0.0,0.0
145417959116960440,0.0,0.0,17.0,0.0,5.5,33.5
2671352006512594556,0.0,6.75,62.24999999999999,0.0,0.0,0.0
5516253888190090178,0.0,0.0,51.75461737694446,0.0,12.0,36.2448270675
3673755321638450787,60.0,23.99972222222222,167.99805555555557,0.0,0.0,0.0
757564082742101725,0.0,0.0,0.0,60.0,23.99972222222222,167.99805555555557
391996128555104689,0.0,0.0,43.86450649555556,60.0,23.99972222222222,124.13354905999996
1024015964072928046,0.0,0.0,20.0,0.0,10.0,50.0
4307011245033810874,0.0,13.999722222222223,86.87420869916669,0.0,0.0,3.1238468563888886
8833174126387019785,0.0,0.0,0.0,0.0,12.0,83.99999999999997
2378940157071248391,0.0,5.0,52.99972222222222,0.0,0.0,0.0
2460010385978945388,0.0,8.5,78.49972222222223,0.0,0.0,0.0
2607803237069552758,0.0,9.5,63.49999999999999,0.0,0.0,0.0
5441697692781080792,0.0,0.0,20.0,0.0,10.0,48.0
2942562654126415992,0.0,12.0,86.0,0.0,0.0,0.0
8342809399303170104,0.0,0.0,0.0,60.0,17.93419074138889,155.99833333333336
5514360354119431183,0.0,0.0,0.0,60.0,23.99972222222222,167.99805555555562
7669040490108017952,0.0,3.0,43.99888888888889,0.0,0.0,0.0
12572597046904092,0.0,4.5,51.999722222222225,0.0,0.0,0.0
1324681203567490082,60.0,23.99972222222222,167.9980555555555,0.0,0.0,0.0
3970428415823108093,0.0,0.0,0.0,0.0,9.75,68.25
1281962307190481769,60.0,23.999722222222225,167.99805555555548,0.0,0.0,0.0
7865853505802791614,0.0,17.983333333333334,125.88333333333334,0.0,0.0,0.0
339527900019182494,0.0,9.5,68.5,0.0,0.0,0.0
2200316197143126398,0.0,9.5,80.99972222222222,0.0,0.0,0.0
849669130903883218,0.0,9.5,66.50000000000001,0.0,0.0,0.0
1120203242682432112,0.0,0.0,0.0,60.0,23.99972222222222,167.9980555555555
1339634828329062513,0.0,7.5,85.49944444444444,0.0,0.0,0.0
8377637253278141924,0.0,4.5,39.0,0.0,0.0,0.0
1406055937856189625,0.0,11.0,89.99972222222225,0.0,0.0,0.0
5670063460750150662,60.0,23.999722222222218,167.99805555555557,0.0,0.0,0.0
4756832881864797637,0.0,9.75,69.25,0.0,0.0,0.0
7848107479568999542,0.0,9.5,68.5,0.0,0.0,0.0
7102602689636982474,0.0,9.0,62.99999999999999,0.0,0.0,0.0
3528905339584729426,0.0,0.0,0.0,0.0,8.0,71.99972222222223
6644346740593479671,0.0,12.0,86.0,0.0,0.0,0.0
7298697060786411262,0.0,0.0,0.0,0.0,9.0,77.99972222222223
332573856100750857,0.0,0.0,53.76737975111111,0.0,12.0,34.19928691555556
8046946363444153301,0.0,11.75,84.25,0.0,0.0,0.0
921857799091881195,0.0,6.0,77.99944444444445,0.0,0.0,0.0
8469454412704129667,0.0,12.0,85.96666666666667,0.0,0.0,0.0
6842397837840074931,0.0,8.0,52.0,0.0,0.0,0.0
3335936003001211540,60.0,23.983333333333334,167.88333333333333,0.0,0.0,0.0
1494721423399185336,0.0,10.0,53.06245172944444,0.0,0.0,16.937548270555556
5548591958446704772,0.0,0.0,0.0,60.0,23.999722222222225,167.9980555555556
3355650025131059565,0.0,0.0,9.742665545,60.0,10.1847021975,40.50622334388889
4823461475864726096,0.0,13.999722222222223,86.87420869916669,0.0,0.0,3.1238468563888886
3309449187761773285,0.0,0.0,43.85517162166666,60.0,23.99972222222222,101.14316171166668
6908789011556253351,0.0,9.0,92.99944444444446,0.0,0.0,0.0
8165685535525538800,0.0,11.0,77.0,0.0,0.0,0.0
7384579014141510360,0.0,0.0,0.0,60.0,23.99972222222222,167.99805555555557
1912555533282230523,0.0,5.0,35.0,0.0,0.0,0.0
4176667942951462854,0.0,7.0,69.99972222222222,0.0,0.0,0.0
6935189878675027473,0.0,0.0,28.5,0.0,9.5,33.5
8493329891106339753,0.0,0.0,0.0,0.0,7.999722222222222,55.99805555555557
6534582361387159998,0.0,0.0,0.0,0.0,4.75,51.99972222222222
4958276022230275279,0.0,12.0,84.00459155805557,0.0,0.0,1.9954084419444444
6263806500030725828,0.0,10.0,75.96666666666667,0.0,0.0,0.0
